CMDLINE /home/jules/.pyenv/versions/3.12.11/bin/python3.12 run_pipeline.py
MEM 250.800781 1754559340.2273
MEM 250.800781 1754559340.3309
MEM 250.800781 1754559340.4344
MEM 250.800781 1754559340.5379
MEM 250.800781 1754559340.6417
MEM 250.800781 1754559340.7458
MEM 250.800781 1754559340.8497
MEM 250.800781 1754559340.9534
MEM 250.800781 1754559341.0573
MEM 250.800781 1754559341.1609
MEM 250.800781 1754559341.2645
MEM 206.832031 1754559341.3678
MEM 205.832031 1754559341.4710
MEM 205.832031 1754559341.5742
MEM 205.832031 1754559341.6775
MEM 205.832031 1754559341.7808
MEM 205.832031 1754559341.8840
MEM 205.832031 1754559341.9873
MEM 205.832031 1754559342.0906
MEM 205.832031 1754559342.1938
MEM 205.832031 1754559342.2971
MEM 205.832031 1754559342.4004
MEM 205.832031 1754559342.5038
MEM 205.832031 1754559342.6072
MEM 205.832031 1754559342.7104
MEM 205.832031 1754559342.8136
MEM 205.832031 1754559342.9168
MEM 205.832031 1754559343.0201
MEM 205.832031 1754559343.1234
MEM 205.832031 1754559343.2265
MEM 205.832031 1754559343.3298
MEM 205.832031 1754559343.4331
MEM 205.832031 1754559343.5366
MEM 205.832031 1754559343.6399
MEM 205.832031 1754559343.7432
MEM 205.832031 1754559343.8467
MEM 205.832031 1754559343.9499
MEM 205.832031 1754559344.0534
MEM 205.832031 1754559344.1568
MEM 205.832031 1754559344.2602
MEM 205.832031 1754559344.3634
MEM 205.957031 1754559344.4667
MEM 206.832031 1754559344.5700
MEM 207.707031 1754559344.6733
MEM 208.582031 1754559344.7766
MEM 209.332031 1754559344.8799
MEM 210.207031 1754559344.9834
MEM 211.082031 1754559345.0871
MEM 211.832031 1754559345.1904
MEM 212.457031 1754559345.3038
MEM 212.957031 1754559345.4086
MEM 213.457031 1754559345.5163
MEM 213.957031 1754559345.6253
MEM 214.457031 1754559345.7340
MEM 214.957031 1754559345.8437
MEM 215.457031 1754559345.9513
MEM 215.957031 1754559346.0555
MEM 216.582031 1754559346.1639
MEM 216.957031 1754559346.2713
MEM 217.457031 1754559346.3759
MEM 217.957031 1754559346.4841
MEM 218.457031 1754559346.5895
MEM 218.957031 1754559346.6938
MEM 219.457031 1754559346.8024
MEM 219.957031 1754559346.9127
MEM 220.457031 1754559347.0197
MEM 220.832031 1754559347.1285
MEM 221.332031 1754559347.2333
MEM 221.832031 1754559347.3405
MEM 222.332031 1754559347.4484
MEM 222.832031 1754559347.5565
MEM 223.332031 1754559347.6654
MEM 223.832031 1754559347.7697
MEM 224.332031 1754559347.8760
MEM 224.832031 1754559347.9800
MEM 225.332031 1754559348.0882
MEM 225.832031 1754559348.2035
MEM 226.332031 1754559348.3099
MEM 226.832031 1754559348.4159
MEM 227.332031 1754559348.5235
MEM 227.832031 1754559348.6285
MEM 228.207031 1754559348.7373
MEM 228.707031 1754559348.8464
MEM 229.207031 1754559348.9536
MEM 229.707031 1754559349.0628
MEM 230.207031 1754559349.1676
MEM 230.707031 1754559349.2756
MEM 231.207031 1754559349.3812
MEM 231.707031 1754559349.4896
MEM 232.207031 1754559349.5987
MEM 232.707031 1754559349.7035
MEM 233.207031 1754559349.8125
MEM 233.707031 1754559349.9165
MEM 234.207031 1754559350.0235
MEM 234.707031 1754559350.1325
MEM 235.207031 1754559350.2431
MEM 235.707031 1754559350.3517
MEM 236.207031 1754559350.4559
MEM 236.707031 1754559350.5614
MEM 237.207031 1754559350.6661
MEM 237.707031 1754559350.7721
MEM 238.207031 1754559350.8763
MEM 238.707031 1754559350.9815
MEM 239.207031 1754559351.0905
MEM 239.707031 1754559351.1978
MEM 240.207031 1754559351.3051
MEM 240.707031 1754559351.4092
MEM 241.207031 1754559351.5136
MEM 241.582031 1754559351.6171
MEM 255.457031 1754559351.7231
MEM 263.457031 1754559351.8291
MEM 271.457031 1754559351.9350
MEM 279.207031 1754559352.0409
MEM 287.082031 1754559352.1464
MEM 294.832031 1754559352.2533
MEM 302.582031 1754559352.3591
MEM 242.937500 1754559352.4621
MEM 297.687500 1754559352.5652
MEM 242.937500 1754559352.6683
MEM 294.437500 1754559352.7715
MEM 243.937500 1754559352.8745
MEM 295.187500 1754559352.9777
MEM 244.941406 1754559353.0814
MEM 296.191406 1754559353.1846
MEM 245.941406 1754559353.2878
MEM 297.066406 1754559353.3910
MEM 246.941406 1754559353.4941
MEM 292.816406 1754559353.5993
MEM 247.941406 1754559353.7038
MEM 266.191406 1754559353.8135
MEM 299.691406 1754559353.9201
MEM 302.941406 1754559354.0247
MEM 249.816406 1754559354.1285
MEM 287.691406 1754559354.2318
MEM 250.695312 1754559354.3436
MEM 250.695312 1754559354.4521
MEM 250.695312 1754559354.5567
MEM 250.695312 1754559354.6600
MEM 250.695312 1754559354.7633
MEM 250.695312 1754559354.8663
MEM 250.695312 1754559354.9694
MEM 250.695312 1754559355.0727
MEM 250.695312 1754559355.1759
MEM 250.695312 1754559355.2791
MEM 250.695312 1754559355.3821
MEM 250.695312 1754559355.4852
MEM 250.695312 1754559355.5885
MEM 250.695312 1754559355.6925
MEM 250.695312 1754559355.7957
MEM 250.695312 1754559355.8989
MEM 250.695312 1754559356.0019
MEM 250.695312 1754559356.1051
MEM 250.695312 1754559356.2082
MEM 250.695312 1754559356.3115
MEM 250.695312 1754559356.4146
MEM 250.695312 1754559356.5179
MEM 250.695312 1754559356.6211
MEM 250.695312 1754559356.7242
MEM 250.695312 1754559356.8274
MEM 250.695312 1754559356.9307
MEM 250.695312 1754559357.0338
MEM 250.695312 1754559357.1371
MEM 250.695312 1754559357.2402
MEM 250.695312 1754559357.3434
MEM 250.695312 1754559357.4464
MEM 250.695312 1754559357.5501
MEM 250.695312 1754559357.6534
MEM 250.695312 1754559357.7566
MEM 250.695312 1754559357.8598
MEM 250.695312 1754559357.9629
MEM 250.695312 1754559358.0660
MEM 250.695312 1754559358.1692
MEM 250.695312 1754559358.2723
MEM 250.695312 1754559358.3759
MEM 250.695312 1754559358.4794
MEM 250.695312 1754559358.5829
MEM 250.695312 1754559358.6868
MEM 250.695312 1754559358.7906
MEM 250.695312 1754559358.8946
MEM 250.695312 1754559358.9978
MEM 250.695312 1754559359.1013
MEM 250.820312 1754559359.2053
MEM 250.820312 1754559359.3090
MEM 250.820312 1754559359.4128
MEM 250.820312 1754559359.5187
MEM 250.820312 1754559359.6229
MEM 250.820312 1754559359.7265
MEM 250.820312 1754559359.8300
MEM 250.820312 1754559359.9339
MEM 250.820312 1754559360.0376
MEM 250.820312 1754559360.1413
MEM 250.820312 1754559360.2446
MEM 250.820312 1754559360.3482
MEM 250.820312 1754559360.4517
MEM 250.820312 1754559360.5555
MEM 250.820312 1754559360.6593
MEM 250.820312 1754559360.7630
MEM 250.820312 1754559360.8665
MEM 250.820312 1754559360.9700
MEM 250.820312 1754559361.0735
MEM 250.820312 1754559361.1769
MEM 250.820312 1754559361.2801
MEM 250.820312 1754559361.3836
MEM 250.820312 1754559361.4872
MEM 250.820312 1754559361.5909
MEM 250.820312 1754559361.6944
MEM 250.820312 1754559361.7978
MEM 250.820312 1754559361.9012
MEM 250.820312 1754559362.0045
MEM 250.820312 1754559362.1081
MEM 250.820312 1754559362.2117
MEM 250.820312 1754559362.3155
MEM 250.820312 1754559362.4194
MEM 250.820312 1754559362.5230
MEM 250.820312 1754559362.6264
MEM 250.820312 1754559362.7298
MEM 250.820312 1754559362.8331
MEM 250.820312 1754559362.9365
MEM 250.820312 1754559363.0400
MEM 250.820312 1754559363.1438
MEM 250.820312 1754559363.2472
MEM 250.820312 1754559363.3507
MEM 250.820312 1754559363.4541
MEM 250.820312 1754559363.5575
MEM 250.820312 1754559363.6610
MEM 250.820312 1754559363.7644
MEM 250.820312 1754559363.8680
MEM 250.820312 1754559363.9717
MEM 250.820312 1754559364.0751
MEM 250.820312 1754559364.1787
MEM 250.820312 1754559364.2820
MEM 250.820312 1754559364.3857
MEM 250.820312 1754559364.4893
MEM 250.820312 1754559364.5929
MEM 250.820312 1754559364.6963
MEM 250.820312 1754559364.7997
MEM 250.820312 1754559364.9034
MEM 250.820312 1754559365.0069
MEM 250.820312 1754559365.1103
MEM 250.820312 1754559365.2138
MEM 250.820312 1754559365.3172
MEM 250.820312 1754559365.4208
MEM 250.820312 1754559365.5243
MEM 250.820312 1754559365.6277
MEM 210.835938 1754559365.7308
MEM 205.835938 1754559365.8338
MEM 205.835938 1754559365.9370
MEM 205.835938 1754559366.0401
MEM 205.835938 1754559366.1433
MEM 205.835938 1754559366.2464
MEM 205.835938 1754559366.3495
MEM 205.835938 1754559366.4525
MEM 205.835938 1754559366.5557
MEM 205.835938 1754559366.6587
MEM 205.835938 1754559366.7618
MEM 205.835938 1754559366.8649
MEM 205.835938 1754559366.9680
MEM 205.835938 1754559367.0712
MEM 205.835938 1754559367.1742
MEM 205.835938 1754559367.2772
MEM 205.835938 1754559367.3803
MEM 205.835938 1754559367.4835
MEM 205.835938 1754559367.5865
MEM 205.835938 1754559367.6895
MEM 205.835938 1754559367.7926
MEM 205.835938 1754559367.8957
MEM 205.835938 1754559367.9988
MEM 205.835938 1754559368.1019
MEM 205.835938 1754559368.2050
MEM 205.835938 1754559368.3082
MEM 205.835938 1754559368.4114
MEM 205.835938 1754559368.5147
MEM 205.835938 1754559368.6179
MEM 205.835938 1754559368.7211
MEM 206.210938 1754559368.8244
MEM 207.085938 1754559368.9275
MEM 207.960938 1754559369.0307
MEM 208.835938 1754559369.1338
MEM 209.710938 1754559369.2370
MEM 210.585938 1754559369.3401
MEM 211.460938 1754559369.4434
MEM 212.335938 1754559369.5465
MEM 213.210938 1754559369.6498
MEM 214.085938 1754559369.7530
MEM 214.835938 1754559369.8561
MEM 215.710938 1754559369.9594
MEM 216.585938 1754559370.0625
MEM 217.460938 1754559370.1656
MEM 218.335938 1754559370.2688
MEM 219.210938 1754559370.3720
MEM 220.085938 1754559370.4751
MEM 220.960938 1754559370.5781
MEM 221.835938 1754559370.6815
MEM 222.710938 1754559370.7847
MEM 223.585938 1754559370.8879
MEM 224.460938 1754559370.9911
MEM 225.210938 1754559371.0941
MEM 226.085938 1754559371.1974
MEM 226.960938 1754559371.3006
MEM 227.835938 1754559371.4039
MEM 228.585938 1754559371.5071
MEM 229.460938 1754559371.6101
MEM 230.335938 1754559371.7132
MEM 231.210938 1754559371.8164
MEM 232.085938 1754559371.9195
MEM 232.960938 1754559372.0228
MEM 233.835938 1754559372.1260
MEM 234.710938 1754559372.2291
MEM 235.585938 1754559372.3322
MEM 236.460938 1754559372.4353
MEM 237.335938 1754559372.5386
MEM 238.085938 1754559372.6418
MEM 238.960938 1754559372.7450
MEM 239.835938 1754559372.8482
MEM 240.710938 1754559372.9513
MEM 241.585938 1754559373.0544
MEM 251.960938 1754559373.1601
MEM 259.835938 1754559373.2657
MEM 267.710938 1754559373.3715
MEM 275.585938 1754559373.4770
MEM 283.585938 1754559373.5827
MEM 291.585938 1754559373.6883
MEM 299.460938 1754559373.7945
MEM 302.960938 1754559373.8975
MEM 274.847656 1754559374.0006
MEM 302.972656 1754559374.1037
MEM 270.847656 1754559374.2068
MEM 302.972656 1754559374.3099
MEM 268.847656 1754559374.4129
MEM 302.972656 1754559374.5161
MEM 269.097656 1754559374.6193
MEM 302.972656 1754559374.7223
MEM 266.601562 1754559374.8255
MEM 302.976562 1754559374.9286
MEM 265.101562 1754559375.0317
MEM 302.976562 1754559375.1350
MEM 262.976562 1754559375.2381
MEM 302.976562 1754559375.3412
MEM 259.601562 1754559375.4444
MEM 287.601562 1754559375.5477
MEM 250.710938 1754559375.6508
MEM 250.710938 1754559375.7538
MEM 250.710938 1754559375.8569
MEM 250.710938 1754559375.9601
MEM 250.710938 1754559376.0633
MEM 250.710938 1754559376.1663
MEM 250.710938 1754559376.2695
MEM 250.710938 1754559376.3726
MEM 250.710938 1754559376.4757
MEM 250.710938 1754559376.5789
MEM 250.710938 1754559376.6819
MEM 250.710938 1754559376.7850
MEM 250.710938 1754559376.8881
MEM 250.710938 1754559376.9913
MEM 250.710938 1754559377.0942
MEM 250.710938 1754559377.1973
MEM 250.710938 1754559377.3004
MEM 250.710938 1754559377.4035
MEM 250.710938 1754559377.5065
MEM 250.710938 1754559377.6094
MEM 250.710938 1754559377.7126
MEM 250.710938 1754559377.8156
MEM 250.710938 1754559377.9187
MEM 250.710938 1754559378.0217
MEM 250.710938 1754559378.1249
MEM 250.710938 1754559378.2280
MEM 250.710938 1754559378.3312
MEM 250.710938 1754559378.4342
MEM 250.710938 1754559378.5374
MEM 250.710938 1754559378.6406
MEM 250.710938 1754559378.7437
MEM 250.710938 1754559378.8467
MEM 250.710938 1754559378.9497
MEM 250.710938 1754559379.0530
MEM 250.710938 1754559379.1563
MEM 250.710938 1754559379.2595
MEM 250.710938 1754559379.3628
MEM 250.710938 1754559379.4658
MEM 250.710938 1754559379.5694
MEM 250.710938 1754559379.6730
MEM 250.710938 1754559379.7765
MEM 250.710938 1754559379.8803
MEM 250.710938 1754559379.9839
MEM 250.710938 1754559380.0871
MEM 250.835938 1754559380.1907
MEM 250.835938 1754559380.2940
MEM 250.835938 1754559380.3975
MEM 250.835938 1754559380.5011
MEM 250.835938 1754559380.6046
MEM 250.835938 1754559380.7080
MEM 250.835938 1754559380.8114
MEM 250.835938 1754559380.9155
MEM 250.835938 1754559381.0192
MEM 250.835938 1754559381.1223
MEM 250.835938 1754559381.2257
MEM 250.835938 1754559381.3292
MEM 250.835938 1754559381.4325
MEM 250.835938 1754559381.5361
MEM 250.835938 1754559381.6396
MEM 250.835938 1754559381.7431
MEM 250.835938 1754559381.8467
MEM 250.835938 1754559381.9500
MEM 250.835938 1754559382.0534
MEM 250.835938 1754559382.1568
MEM 250.835938 1754559382.2605
MEM 250.835938 1754559382.3640
MEM 250.835938 1754559382.4674
MEM 250.835938 1754559382.5710
MEM 250.835938 1754559382.6740
MEM 250.835938 1754559382.7777
MEM 250.835938 1754559382.8813
MEM 250.835938 1754559382.9848
MEM 250.835938 1754559383.0886
MEM 250.835938 1754559383.1921
MEM 250.835938 1754559383.2957
MEM 250.835938 1754559383.3993
MEM 250.835938 1754559383.5026
MEM 250.835938 1754559383.6060
MEM 250.835938 1754559383.7095
MEM 250.835938 1754559383.8130
MEM 250.835938 1754559383.9166
MEM 250.835938 1754559384.0201
MEM 250.835938 1754559384.1237
MEM 250.835938 1754559384.2273
MEM 250.835938 1754559384.3307
MEM 250.835938 1754559384.4342
MEM 250.835938 1754559384.5376
MEM 250.835938 1754559384.6410
MEM 250.835938 1754559384.7444
MEM 250.835938 1754559384.8478
MEM 250.835938 1754559384.9511
MEM 250.835938 1754559385.0542
MEM 250.835938 1754559385.1578
MEM 250.835938 1754559385.2612
MEM 250.835938 1754559385.3648
MEM 250.835938 1754559385.4681
MEM 250.835938 1754559385.5718
MEM 250.835938 1754559385.6756
MEM 250.835938 1754559385.7791
MEM 250.835938 1754559385.8825
MEM 250.835938 1754559385.9858
MEM 250.835938 1754559386.0893
MEM 250.835938 1754559386.1927
MEM 250.835938 1754559386.2961
MEM 250.835938 1754559386.3996
MEM 250.835938 1754559386.5031
MEM 250.835938 1754559386.6065
MEM 250.835938 1754559386.7097
MEM 208.835938 1754559386.8129
MEM 208.835938 1754559386.9161
MEM 208.835938 1754559387.0196
MEM 208.835938 1754559387.1231
MEM 208.835938 1754559387.2263
MEM 208.835938 1754559387.3301
MEM 208.835938 1754559387.4334
MEM 208.835938 1754559387.5366
MEM 208.835938 1754559387.6398
MEM 208.835938 1754559387.7431
MEM 208.835938 1754559387.8462
MEM 208.835938 1754559387.9493
MEM 208.835938 1754559388.0524
MEM 208.835938 1754559388.1556
MEM 208.835938 1754559388.2588
MEM 208.835938 1754559388.3619
MEM 208.835938 1754559388.4651
MEM 208.835938 1754559388.5683
MEM 208.835938 1754559388.6714
MEM 208.835938 1754559388.7746
MEM 208.835938 1754559388.8776
MEM 208.835938 1754559388.9808
MEM 208.835938 1754559389.0840
MEM 208.835938 1754559389.1872
MEM 208.835938 1754559389.2903
MEM 208.835938 1754559389.3935
MEM 208.835938 1754559389.4966
MEM 208.835938 1754559389.5998
MEM 208.835938 1754559389.7031
MEM 208.835938 1754559389.8062
MEM 208.835938 1754559389.9093
MEM 208.835938 1754559390.0124
MEM 208.835938 1754559390.1156
MEM 209.085938 1754559390.2187
MEM 209.960938 1754559390.3218
MEM 210.835938 1754559390.4249
MEM 211.710938 1754559390.5282
MEM 212.460938 1754559390.6314
MEM 213.335938 1754559390.7348
MEM 214.210938 1754559390.8394
MEM 215.085938 1754559390.9439
MEM 215.960938 1754559391.0484
MEM 216.835938 1754559391.1530
MEM 217.710938 1754559391.2574
MEM 218.585938 1754559391.3606
MEM 219.460938 1754559391.4638
MEM 220.210938 1754559391.5669
MEM 221.085938 1754559391.6700
MEM 221.960938 1754559391.7732
MEM 222.835938 1754559391.8764
MEM 223.710938 1754559391.9795
MEM 224.585938 1754559392.0827
MEM 225.460938 1754559392.1858
MEM 226.335938 1754559392.2890
MEM 227.085938 1754559392.3937
MEM 227.585938 1754559392.5002
MEM 228.085938 1754559392.6060
MEM 228.585938 1754559392.7117
MEM 229.085938 1754559392.8171
MEM 229.460938 1754559392.9231
MEM 229.960938 1754559393.0285
MEM 230.460938 1754559393.1339
MEM 230.835938 1754559393.2398
MEM 231.335938 1754559393.3453
MEM 231.835938 1754559393.4505
MEM 232.210938 1754559393.5576
MEM 232.585938 1754559393.6636
MEM 232.960938 1754559393.7693
MEM 233.335938 1754559393.8759
MEM 233.710938 1754559393.9826
MEM 234.085938 1754559394.0889
MEM 234.460938 1754559394.1961
MEM 234.835938 1754559394.3011
MEM 235.210938 1754559394.4083
MEM 235.585938 1754559394.5153
MEM 235.835938 1754559394.6220
MEM 236.210938 1754559394.7297
MEM 236.585938 1754559394.8380
MEM 236.835938 1754559394.9462
MEM 237.085938 1754559395.0543
MEM 237.460938 1754559395.1612
MEM 237.835938 1754559395.2695
MEM 238.210938 1754559395.3756
MEM 238.710938 1754559395.4816
MEM 239.085938 1754559395.5881
MEM 239.335938 1754559395.6957
MEM 239.710938 1754559395.8031
MEM 239.960938 1754559395.9124
MEM 240.085938 1754559396.0229
MEM 240.335938 1754559396.1328
MEM 240.585938 1754559396.2422
MEM 240.835938 1754559396.3518
MEM 241.085938 1754559396.4610
MEM 241.335938 1754559396.5691
MEM 241.710938 1754559396.6754
MEM 241.710938 1754559396.7812
MEM 256.460938 1754559396.8871
MEM 264.085938 1754559396.9931
MEM 271.835938 1754559397.0987
MEM 279.335938 1754559397.2051
MEM 287.085938 1754559397.3110
MEM 294.835938 1754559397.4170
MEM 302.085938 1754559397.5272
MEM 302.960938 1754559397.6308
MEM 264.128906 1754559397.7339
MEM 303.003906 1754559397.8371
MEM 261.878906 1754559397.9404
MEM 303.003906 1754559398.0436
MEM 258.128906 1754559398.1469
MEM 303.003906 1754559398.2500
MEM 254.003906 1754559398.3533
MEM 303.003906 1754559398.4565
MEM 251.003906 1754559398.5597
MEM 303.003906 1754559398.6630
MEM 248.132812 1754559398.7661
MEM 303.007812 1754559398.8693
MEM 248.757812 1754559398.9726
MEM 303.007812 1754559399.0760
MEM 249.757812 1754559399.1792
MEM 287.632812 1754559399.2823
MEM 250.730469 1754559399.3855
MEM 250.730469 1754559399.4888
MEM 250.730469 1754559399.5920
MEM 250.730469 1754559399.6953
MEM 250.730469 1754559399.7984
MEM 250.730469 1754559399.9014
MEM 250.730469 1754559400.0047
MEM 250.730469 1754559400.1079
MEM 250.730469 1754559400.2112
MEM 250.730469 1754559400.3144
MEM 250.730469 1754559400.4175
MEM 250.730469 1754559400.5207
MEM 250.730469 1754559400.6239
MEM 250.730469 1754559400.7271
MEM 250.730469 1754559400.8303
MEM 250.730469 1754559400.9335
MEM 250.730469 1754559401.0367
MEM 250.730469 1754559401.1399
MEM 250.730469 1754559401.2432
MEM 250.730469 1754559401.3464
MEM 250.730469 1754559401.4495
MEM 250.730469 1754559401.5527
MEM 250.730469 1754559401.6559
MEM 250.730469 1754559401.7596
MEM 250.730469 1754559401.8627
MEM 250.730469 1754559401.9658
MEM 250.730469 1754559402.0690
MEM 250.730469 1754559402.1722
MEM 250.730469 1754559402.2753
MEM 250.730469 1754559402.3784
MEM 250.730469 1754559402.4814
MEM 250.730469 1754559402.5846
MEM 250.730469 1754559402.6878
MEM 250.730469 1754559402.7909
MEM 250.730469 1754559402.8940
MEM 250.730469 1754559402.9972
MEM 250.730469 1754559403.1005
MEM 250.730469 1754559403.2039
MEM 250.730469 1754559403.3071
MEM 250.730469 1754559403.4107
MEM 250.730469 1754559403.5140
MEM 250.730469 1754559403.6176
MEM 250.730469 1754559403.7211
MEM 250.730469 1754559403.8246
MEM 250.730469 1754559403.9278
MEM 250.730469 1754559404.0313
MEM 250.730469 1754559404.1349
MEM 250.730469 1754559404.2382
MEM 250.730469 1754559404.3417
MEM 250.730469 1754559404.4452
MEM 250.730469 1754559404.5486
MEM 250.730469 1754559404.6521
MEM 250.730469 1754559404.7560
MEM 250.730469 1754559404.8594
MEM 250.730469 1754559404.9628
MEM 250.730469 1754559405.0663
MEM 250.730469 1754559405.1698
MEM 250.730469 1754559405.2732
MEM 250.730469 1754559405.3766
MEM 250.730469 1754559405.4802
MEM 250.730469 1754559405.5838
MEM 250.730469 1754559405.6873
MEM 250.730469 1754559405.7903
MEM 250.730469 1754559405.8937
MEM 250.730469 1754559405.9972
MEM 250.730469 1754559406.1007
MEM 250.730469 1754559406.2040
MEM 250.730469 1754559406.3076
MEM 250.730469 1754559406.4114
MEM 250.730469 1754559406.5150
MEM 250.730469 1754559406.6181
MEM 250.730469 1754559406.7216
MEM 250.730469 1754559406.8251
MEM 250.730469 1754559406.9285
MEM 250.730469 1754559407.0321
MEM 250.730469 1754559407.1355
MEM 250.730469 1754559407.2390
MEM 250.730469 1754559407.3425
MEM 250.730469 1754559407.4457
MEM 250.730469 1754559407.5489
MEM 250.730469 1754559407.6522
MEM 250.730469 1754559407.7555
MEM 250.730469 1754559407.8590
MEM 250.730469 1754559407.9623
MEM 250.730469 1754559408.0657
MEM 250.730469 1754559408.1691
MEM 250.730469 1754559408.2726
MEM 250.730469 1754559408.3760
MEM 250.730469 1754559408.4794
MEM 250.730469 1754559408.5830
MEM 250.730469 1754559408.6864
MEM 250.730469 1754559408.7898
MEM 250.730469 1754559408.8932
MEM 250.730469 1754559408.9971
MEM 250.730469 1754559409.1005
MEM 250.730469 1754559409.2039
MEM 250.730469 1754559409.3074
MEM 250.730469 1754559409.4109
MEM 250.730469 1754559409.5142
MEM 250.730469 1754559409.6177
MEM 250.730469 1754559409.7212
MEM 250.730469 1754559409.8248
MEM 250.730469 1754559409.9283
MEM 250.730469 1754559410.0318
MEM 250.730469 1754559410.1353
MEM 250.730469 1754559410.2387
MEM 250.730469 1754559410.3422
MEM 250.730469 1754559410.4458
MEM 250.730469 1754559410.5494
MEM 213.839844 1754559410.6528
MEM 213.839844 1754559410.7559
MEM 213.839844 1754559410.8592
MEM 213.839844 1754559410.9621
MEM 213.839844 1754559411.0653
MEM 213.839844 1754559411.1685
MEM 213.839844 1754559411.2718
MEM 213.839844 1754559411.3749
MEM 213.839844 1754559411.4780
MEM 213.839844 1754559411.5813
MEM 213.839844 1754559411.6845
MEM 213.839844 1754559411.7878
MEM 213.839844 1754559411.8910
MEM 213.839844 1754559411.9940
MEM 213.839844 1754559412.0972
MEM 213.839844 1754559412.2003
MEM 213.839844 1754559412.3035
MEM 213.839844 1754559412.4067
MEM 213.839844 1754559412.5099
MEM 213.839844 1754559412.6131
MEM 213.839844 1754559412.7162
MEM 213.839844 1754559412.8195
MEM 213.839844 1754559412.9227
MEM 213.839844 1754559413.0258
MEM 213.839844 1754559413.1291
MEM 213.839844 1754559413.2323
MEM 213.839844 1754559413.3355
MEM 213.839844 1754559413.4385
MEM 213.839844 1754559413.5415
MEM 213.839844 1754559413.6446
MEM 213.839844 1754559413.7478
MEM 213.839844 1754559413.8510
MEM 213.839844 1754559413.9541
MEM 213.839844 1754559414.0573
MEM 213.839844 1754559414.1605
MEM 213.839844 1754559414.2636
MEM 213.839844 1754559414.3667
MEM 213.839844 1754559414.4699
MEM 213.839844 1754559414.5732
MEM 213.839844 1754559414.6765
MEM 214.464844 1754559414.7797
MEM 215.339844 1754559414.8828
MEM 216.214844 1754559414.9859
MEM 217.089844 1754559415.0891
MEM 217.839844 1754559415.1923
MEM 218.714844 1754559415.2954
MEM 219.589844 1754559415.3984
MEM 220.464844 1754559415.5015
MEM 221.339844 1754559415.6047
MEM 222.089844 1754559415.7078
MEM 222.964844 1754559415.8110
MEM 223.839844 1754559415.9141
MEM 224.714844 1754559416.0173
MEM 225.589844 1754559416.1205
MEM 226.339844 1754559416.2236
MEM 227.214844 1754559416.3268
MEM 228.089844 1754559416.4299
MEM 228.964844 1754559416.5332
MEM 229.839844 1754559416.6364
MEM 230.714844 1754559416.7396
MEM 231.464844 1754559416.8429
MEM 232.339844 1754559416.9460
MEM 233.214844 1754559417.0493
MEM 234.089844 1754559417.1525
MEM 234.964844 1754559417.2558
MEM 235.839844 1754559417.3590
MEM 236.589844 1754559417.4623
MEM 237.464844 1754559417.5654
MEM 238.339844 1754559417.6686
MEM 239.214844 1754559417.7719
MEM 240.089844 1754559417.8750
MEM 240.839844 1754559417.9782
MEM 241.714844 1754559418.0813
MEM 251.339844 1754559418.1873
MEM 258.839844 1754559418.2932
MEM 266.464844 1754559418.3994
MEM 274.464844 1754559418.5055
MEM 282.464844 1754559418.6114
MEM 290.339844 1754559418.7170
MEM 298.214844 1754559418.8231
MEM 302.964844 1754559418.9261
MEM 265.039062 1754559419.0295
MEM 303.039062 1754559419.1326
MEM 262.164062 1754559419.2358
MEM 303.039062 1754559419.3390
MEM 258.414062 1754559419.4420
MEM 303.039062 1754559419.5451
MEM 255.289062 1754559419.6483
MEM 303.039062 1754559419.7515
MEM 256.414062 1754559419.8545
MEM 303.039062 1754559419.9576
MEM 256.039062 1754559420.0608
MEM 303.039062 1754559420.1639
MEM 253.039062 1754559420.2671
MEM 303.039062 1754559420.3702
MEM 249.792969 1754559420.4732
MEM 287.667969 1754559420.5764
MEM 250.750000 1754559420.6796
MEM 250.750000 1754559420.7828
MEM 250.750000 1754559420.8858
MEM 250.750000 1754559420.9891
MEM 250.750000 1754559421.0922
MEM 250.750000 1754559421.1953
MEM 250.750000 1754559421.2984
MEM 250.750000 1754559421.4015
MEM 250.750000 1754559421.5047
MEM 250.750000 1754559421.6082
MEM 250.750000 1754559421.7116
MEM 250.750000 1754559421.8149
MEM 250.750000 1754559421.9180
MEM 250.750000 1754559422.0212
MEM 250.750000 1754559422.1243
MEM 250.750000 1754559422.2274
MEM 250.750000 1754559422.3308
MEM 250.750000 1754559422.4339
MEM 250.750000 1754559422.5370
MEM 250.750000 1754559422.6400
MEM 250.750000 1754559422.7431
MEM 250.750000 1754559422.8463
MEM 250.750000 1754559422.9495
MEM 250.750000 1754559423.0527
MEM 250.750000 1754559423.1560
MEM 250.750000 1754559423.2592
MEM 250.750000 1754559423.3623
MEM 250.750000 1754559423.4655
MEM 250.750000 1754559423.5689
MEM 250.750000 1754559423.6721
MEM 250.750000 1754559423.7754
MEM 250.750000 1754559423.8785
MEM 250.750000 1754559423.9820
MEM 250.750000 1754559424.0852
MEM 250.750000 1754559424.1886
MEM 250.750000 1754559424.2919
MEM 250.750000 1754559424.3952
MEM 250.750000 1754559424.4983
MEM 250.750000 1754559424.6020
MEM 250.750000 1754559424.7057
MEM 250.750000 1754559424.8091
MEM 250.750000 1754559424.9127
MEM 250.750000 1754559425.0163
MEM 250.750000 1754559425.1199
MEM 250.750000 1754559425.2236
MEM 250.750000 1754559425.3272
